artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
['STING'],['March 9'],161805.0,,10333.0,,,,"['PACE Concerts', '12,833 in-house']",['16.50/15.50/14.50'],"['Frank Erwin Center', 'Univ, of Texas, Austin', 'Austin, Texas sellout =']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
['FRANKIE VALLI & THE FOUR'],['March 18-20'],,,,,,,"['8453 Guber-Gross Prods,', '8,586']",['20'],"['Westbury Music Fair', 'SEASONS/THE FOUR TOPS Westbury, NY.', '= sellout']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
"['GEORGE STRAIT ARCO', '. =|']","['March 10', '101']",155925.0,,9625.0,,,1.0,['Varnell Enterprises'],['16.50'],"['Arena', '|_HIGHWaAY', 'Calil.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
"['GEORGE STRAIT', 'HIGHWAY']","['March 11', '101']",153178.0,,9001.0,,,,"['Avalon Attractions', '10.418']",['22.50/17.50/16.50'],"['Irvine Meadows Amphitheatre', 'Hills, Calif. _']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
"['GEORGE STRAIT', 'HIGHWAY']","['March 12', '101']",152208.0,,10060.0,,,316.0,['Varnell Enterprises'],[],"['Selland Arena', 'Calif.', '_']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
"['GEORGE THOROGOOO & THE', 'DESTROYERS']",['March 12'],151627.0,,11000.0,,,1.0,['Monarch Entertainment Bureau'],['15.50/14.50'],"['Rochester Community War', 'hemorial', 'Scher Presents', '|_FLAMING HARRY Rochester, N.Y. baa']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
"['WHITESNAKE', 'GREAT WHITE']",['March 20'],149258.0,,,,,,"['Stardate Concerts', '12,594 PACE Concerts', '£1 Paso, Texas']",['16.50'],"['Special Events Center', 'Univ. of Texas, El Paso']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
['STING'],"['March 18 8491', '9,436']",,,,,,,['Prods'],[],"['University Activity Center', 'Arizona State Univ.', 'Tempe, Ariz']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
"['AGREAT NIGHT FOR THE IRISH: |', 'FRANK PATTERSON', ""GERALDINE O'GRADY"", 'DES KEOGH', 'NA CASAIEIGH', ""EILY O'GRADY, & OTHERS""]",['March 16 574'],,,,,,1.0,['Music Hall Prods.'],['25/820'],"['Radio City Music Hal', 'New York, NY.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
"['GEORGE STRAIT', 'HIGHWAY']","['March 13', '101']",112000.0,,7150.0,,,,"['Varnel Enterprises', '8,000']",['16'],"['Lawlor. Events Cente:', 'of', 'Reno, Nev. _ }']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
"['HANK WILLIAMS JR. & THE BAMA |', 'BAND', 'RESTLESS HEART.']","['March 18', '7']",111583.0,,7515.0,,,,"['Richard Mischell Prods.', '7,943']",['1550'],"['Roberts Municipal Stadium', 'Evansville, nd']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
['SANDI PATTI'],['March 17'],108906.0,,8785.0,,,,"['Garland Enterprises', '9,800']","['12,50/11.50']","['Memorial Coliseum', 'Portland, Ore. _|']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
['SANDI PATTI'],['March 17'],108906.0,,3975.0,,,,"['Terry Garland Prods.', '9,500']",[],"['Arena, Memorial Coliseum', 'Complex', 'Portland, Ore.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
['YES'],"['March 8 515', '8,928 0']",,,,,,,['Presents'],[],"['San Diego Sports Arena', 'San Diego, Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
"['DAVID LEE ROTH', 'FASTER PUSSYCAT']",['March 20'],,,,,,,['Door Prods.'],[],"['Ohio Center', 'Columbus, Ohio selloyt _']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
['RANDY TRAVIS/JUDDS'],"['17 6,687', '8,063']",,,,,,,['Promotions'],[],"['Lee Civic Center Match', 'Fort Myers, Fla ==']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
"['RANDY TRAVIS/JUDDS,']","['March 19 6,037', '8,000']",,,,,,,['Promotions'],[],"['Albany Civic Center', 'Albany, Ga =']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
"['ALARM', 'HOUSE OF FREAKS', 'BRANDOS. =']","['March 19 390,169 5,835']",,,,,,,"['', '6,133']",['18.50/416.50'],"['Ivine Meadows Amphitheatre', 'vine, Caiit', 'zl']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
"['GEORGE THOROGOOD & THE', 'DESTROYERS']",['March 17'],29654.0,,5743.0,,,1.0,['Electric Factory Concerts'],['15.50/813.50'],"['Stabler Arena', 'Lehigh Univ', '____| Bethleham, Pa = =']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
['FRANK ZAPPA'],"['Feb. 26-28', '17']",23912.0,,4936.0,,,1.0,['Brass Ring Prods.'],[],"['Royal Oak Music Theater', '= Royal Oak, Mich.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
['STING'],['March 14'],81393.0,,4726.0,,,1.0,"['PACE Concerts,']",['17.50'],"['Municipal Auditorium', 'San Antonio Convention Genter', 'City Attractions', 'Facilities', 'San Antonio, Texas', 'ir ~T evening $']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
['YES'],['March 9'],79497.0,,5382.0,,,,"['Evening Star Prods', '7,098']",['16.50'],"['University Activity Center', 'Arizona State Univ.', '=a']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
"['DIO FEATURING RONNIE JAMES |', 'DIO', 'MEGADETH']",['March 7'],78884.0,,,,,,"['Bill Silva Presents', '8,940']",['18.50'],"['San-Diego Sports Arena', 'San Diego, Calif', 'aa']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
"['DIO FEATURING RONNIE JAMES |', 'DIO', 'MEGADETH']",['March 10'],75491.0,,4310.0,,,,"['Bill Graham Presents', '6,500']",['19.50/317.50'],"['Arena, Henry J. Kaiser Convention', 'Center', 'Oakland, Calif |.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
"['KENNY ROGERS', 'FORESTER SISTERS }']",['March 18'],73524.0,,4626.0,,,,"['North American Tours', '9,662']",['16.50'],"['Centennial Hall', 'Univ. of Toledo', '} Toledo, Ohio']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
"['REBA MCENTIRE }', 'STEVE WARNER _____|']",['March 13'],73182.0,,5339.0,,,,"['Star System', '6,800 in-house']",[],"['Arena, Amarillo Civic Center', 'Amarillo, Texas ____ |.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
['STATLER BROTHERS'],"['March 12', '615-321-4250.']",71008.0,,5072.0,,,,['Varnell Enterprises'],['4'],"['Von Braun Civic Center', '_HOLLY DUNN Huntsville, Ala', 'at']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
