artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
['LUCIANO PAVAROTTI'],"['Jan. 10 1,955 4415']",,,,,,1.0,[''],['100/75/50/10'],"['Hartford Civic Center', 'Hartford, Conn.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
"['RUSH', 'TOMMY SHAW']","['Feb, 4-5']",483257.0,,27585.0,,,1.0,['Avalon Attractions'],['18.50'],"['The Forum', 'Inglewood, Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
"['AEROSMITH', 'DOKKEN']","['Feb. 4, 6']",439058.0,,26124.0,,,1.0,['Avalon Attractions'],['17.50'],"['Arena, Long Beach Convention &', 'Entertainment Center', 'Long Beach, Calif,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
"['WHITESNAKE', 'GREAT WHITE']","['Jan. 28-29 3407618 24,403']",,,,,,1.0,"['Co,']",['17.50'],"['Centrum in Worcester', 'Worcester, Mass,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
"['DEF LEPPARD', 'TESLA']",['Feb. 2'],301048.0,,18784.0,,,1.0,['Belkin Prods.'],['17/16'],"['Richfield Coliseum', 'Richfield, Ohio']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
['STING'],['Feb. 7'],291053.0,,16170.0,,,1.0,['Monarch Entertainment Bureau'],['18.50/17.50'],"['Nassau Veterans Memorial', 'Coliseum', 'Scher Presents', 'Uniondale, N.Y. Larry Vaughn Presents']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
['STING'],['Feb. 2'],257165.0,,,,,1.0,['Electric Factory Concerts'],['17.50/15'],"['Spectrum', 'Philadetphia, Pa']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
"['AEROSMITH', 'DOKKEN']",['Jan. 27'],243950.0,,14728.0,,,1.0,['Avalon Attractions'],['17.50'],"['The Forum', 'Inglewood, Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
"['AEROSMITH', 'DOKKEN']",['Feb. 7'],226291.0,,14000.0,,,1.0,['Evening Star Prods.'],['17.50/16.50'],"['Arizona Veterans Memorial', 'Coliseum', 'Silva Presents', 'Phoenix, Ariz.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
"['WHITESNAKE', 'GREAT WHITE']",['Feb. 4'],272098.0,,13522.0,,,,"['Cellar Door Prods.', '13,725']",['16.50'],"['Baltimore Arena', 'Baltimore, Md.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
['YES'],['Feb. 5'],220001.0,,12508.0,,,,"['Monarch Entertainment Bureau', '14,268 John Scher Presents']",['18.50/17.50'],"['Nassau Veterans Memorial', 'Coliseum', 'Uniondale, N.Y. Larry Vaughn Presents']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
['GALLAGHER'],['Feb. 4-8'],214362.0,,11255.0,,,,"['Joseph Entertainment Group', '12,500']","['21.75/18.75/14.75,']","['Riverside Theatre', 'Milwaukee, Wis.', 'sellout']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
"['TED NUGENT', 'GFORCE']",['31'],207620.0,,11864.0,,,,"['Brass Ring Prods.', '12,191']",['17.50'],"['Cobo Arena Dee.', 'Detroit, Mich.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
['OINGO BOINGO'],['Jan. 29-30'],188160.0,,13200.0,,,,"['Avalon Attractions', 'g5 sellout']",[],"['Hollywood Palladium', 'Hollywood, Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
"['RUSH', 'TOMMY SHAW']",['Feb. 3'],187793.0,,11182.0,,,1.0,['Avalon Attractions'],['17.50'],"['San Diego Sports Arena', 'San Diego, Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
"['CHEAP VACATION TOUR:', 'JIMMY BUFFETT']",['Feb. 2-3'],174946.0,,8858.0,,,1.0,['Concert Promotions/Southern'],['19.75'],"['Fox Theatre', 'Atlanta, Ga.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
"['EARTH, WIND & FIRE']",['Feb. 2'],174072.0,,10551.0,,,,"[""Cafferty's Concerts"", '11,703']",['17.50/15.50'],"['Boston Garden', 'Boston, Mass.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
"['DEF LEPPARD', 'TESLA']",['Feb. 7'],172912.0,,10807.0,,,1.0,['Mid-South Concerts'],['16'],"['Mid-South Coliseum', 'Memphis, Tenn.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
